osm_type,osm_id,osm_url,latitude,longitude,manufacturer,brand,model,operator,camera_class,name,in_chicago_city,address,address_source,zip_code,zip_source,police_district,district_source,direction,surveillance_type,last_osm_edit_utc,osm_version,osm_changeset_id,osm_changeset_url,osm_last_editor,osm_last_editor_uid,first_osm_mapped_utc,first_alpr_tagged_utc,first_flock_tagged_utc,history_status,installation_date,installation_date_source,installation_date_url,operational_date,operational_date_source,operational_date_url,date_notes,osm_start_date_tag,osm_construction_date_tag,osm_opening_date_tag,osm_tags_json,osm_full_element_json
node,13988710601,https://www.openstreetmap.org/node/13988710601,41.8089744,-87.6382887,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60609,Chicago ZIP polygon,9,Chicago current district polygon,69,ALPR,2026-07-04T19:19:18Z,1,185107383,https://www.openstreetmap.org/changeset/185107383,johndoe2212,24279313,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""69"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 185107383, ""id"": 13988710601, ""lat"": 41.8089744, ""lon"": -87.6382887, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""69"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-07-04T19:19:18Z"", ""type"": ""node"", ""uid"": 24279313, ""user"": ""johndoe2212"", ""version"": 1}"
node,13996435528,https://www.openstreetmap.org/node/13996435528,41.8655645,-87.695797,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60608,Chicago ZIP polygon,10,Chicago current district polygon,0,ALPR,2026-07-07T23:14:10Z,1,185303463,https://www.openstreetmap.org/changeset/185303463,misterfrog,24042813,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 185303463, ""id"": 13996435528, ""lat"": 41.8655645, ""lon"": -87.695797, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-07-07T23:14:10Z"", ""type"": ""node"", ""uid"": 24042813, ""user"": ""misterfrog"", ""version"": 1}"
node,13996560102,https://www.openstreetmap.org/node/13996560102,41.9800446,-87.8859915,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60666,Chicago ZIP polygon,16,Chicago current district polygon,132,ALPR,2026-07-08T00:28:46Z,1,185306849,https://www.openstreetmap.org/changeset/185306849,johndoe2212,24279313,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""132"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 185306849, ""id"": 13996560102, ""lat"": 41.9800446, ""lon"": -87.8859915, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""132"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-07-08T00:28:46Z"", ""type"": ""node"", ""uid"": 24279313, ""user"": ""johndoe2212"", ""version"": 1}"
node,14014762188,https://www.openstreetmap.org/node/14014762188,41.874471,-87.647369,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60607,Chicago ZIP polygon,12,Chicago current district polygon,230,ALPR,2026-07-14T14:36:59Z,1,185721476,https://www.openstreetmap.org/changeset/185721476,Truenocity,22882634,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""230"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 185721476, ""id"": 14014762188, ""lat"": 41.874471, ""lon"": -87.647369, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""230"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-07-14T14:36:59Z"", ""type"": ""node"", ""uid"": 22882634, ""user"": ""Truenocity"", ""version"": 1}"
node,14029738501,https://www.openstreetmap.org/node/14029738501,41.7212088,-87.6728697,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60643,Chicago ZIP polygon,22,Chicago current district polygon,147,ALPR,2026-07-20T21:22:21Z,1,186084194,https://www.openstreetmap.org/changeset/186084194,Mikey10133,24332576,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""147"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 186084194, ""id"": 14029738501, ""lat"": 41.7212088, ""lon"": -87.6728697, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""147"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-07-20T21:22:21Z"", ""type"": ""node"", ""uid"": 24332576, ""user"": ""Mikey10133"", ""version"": 1}"
node,14029774101,https://www.openstreetmap.org/node/14029774101,41.7212088,-87.6728697,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60643,Chicago ZIP polygon,22,Chicago current district polygon,0,ALPR,2026-07-20T21:46:21Z,1,186084930,https://www.openstreetmap.org/changeset/186084930,Mikey10133,24332576,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 186084930, ""id"": 14029774101, ""lat"": 41.7212088, ""lon"": -87.6728697, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-07-20T21:46:21Z"", ""type"": ""node"", ""uid"": 24332576, ""user"": ""Mikey10133"", ""version"": 1}"
node,14038507269,https://www.openstreetmap.org/node/14038507269,41.9458278,-87.7129256,Flock Safety,,Flock Falcon,The Home Depot,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60618,Chicago ZIP polygon,17,Chicago current district polygon,190,ALPR,2026-07-22T05:05:26Z,1,186155794,https://www.openstreetmap.org/changeset/186155794,elijah432,24336598,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""190"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""parking""}","{""changeset"": 186155794, ""id"": 14038507269, ""lat"": 41.9458278, ""lon"": -87.7129256, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""190"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""parking""}, ""timestamp"": ""2026-07-22T05:05:26Z"", ""type"": ""node"", ""uid"": 24336598, ""user"": ""elijah432"", ""version"": 1}"
node,14038507270,https://www.openstreetmap.org/node/14038507270,41.9458278,-87.7129231,Flock Safety,,Flock Falcon,The Home Depot,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60618,Chicago ZIP polygon,17,Chicago current district polygon,280,ALPR,2026-07-22T05:05:26Z,1,186155794,https://www.openstreetmap.org/changeset/186155794,elijah432,24336598,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""280"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""parking""}","{""changeset"": 186155794, ""id"": 14038507270, ""lat"": 41.9458278, ""lon"": -87.7129231, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""280"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""parking""}, ""timestamp"": ""2026-07-22T05:05:26Z"", ""type"": ""node"", ""uid"": 24336598, ""user"": ""elijah432"", ""version"": 1}"
node,14038507271,https://www.openstreetmap.org/node/14038507271,41.9463846,-87.7138538,Flock Safety,,Flock Falcon,The Home Depot,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60618,Chicago ZIP polygon,17,Chicago current district polygon,190,ALPR,2026-07-22T05:05:26Z,1,186155794,https://www.openstreetmap.org/changeset/186155794,elijah432,24336598,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""190"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""parking""}","{""changeset"": 186155794, ""id"": 14038507271, ""lat"": 41.9463846, ""lon"": -87.7138538, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""190"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""parking""}, ""timestamp"": ""2026-07-22T05:05:26Z"", ""type"": ""node"", ""uid"": 24336598, ""user"": ""elijah432"", ""version"": 1}"
node,14038507272,https://www.openstreetmap.org/node/14038507272,41.9463108,-87.7140753,Flock Safety,,Flock Raven,The Home Depot,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60618,Chicago ZIP polygon,17,Chicago current district polygon,,gunshot_detector,2026-07-22T05:05:26Z,1,186155794,https://www.openstreetmap.org/changeset/186155794,elijah432,24336598,,,,skipped,,,,,,,,,,,"{""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Raven"", ""model:wikidata"": ""Q139095596"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""gunshot_detector"", ""surveillance:zone"": ""parking""}","{""changeset"": 186155794, ""id"": 14038507272, ""lat"": 41.9463108, ""lon"": -87.7140753, ""tags"": {""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Raven"", ""model:wikidata"": ""Q139095596"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""gunshot_detector"", ""surveillance:zone"": ""parking""}, ""timestamp"": ""2026-07-22T05:05:26Z"", ""type"": ""node"", ""uid"": 24336598, ""user"": ""elijah432"", ""version"": 1}"
node,14038507273,https://www.openstreetmap.org/node/14038507273,41.9458043,-87.7130936,Flock Safety,,Flock Raven,The Home Depot,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60618,Chicago ZIP polygon,17,Chicago current district polygon,,gunshot_detector,2026-07-22T05:05:26Z,1,186155794,https://www.openstreetmap.org/changeset/186155794,elijah432,24336598,,,,skipped,,,,,,,,,,,"{""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Raven"", ""model:wikidata"": ""Q139095596"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""gunshot_detector"", ""surveillance:zone"": ""parking""}","{""changeset"": 186155794, ""id"": 14038507273, ""lat"": 41.9458043, ""lon"": -87.7130936, ""tags"": {""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Raven"", ""model:wikidata"": ""Q139095596"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""gunshot_detector"", ""surveillance:zone"": ""parking""}, ""timestamp"": ""2026-07-22T05:05:26Z"", ""type"": ""node"", ""uid"": 24336598, ""user"": ""elijah432"", ""version"": 1}"
node,14038507274,https://www.openstreetmap.org/node/14038507274,41.945801,-87.713539,Flock Safety,,Flock Raven,The Home Depot,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60618,Chicago ZIP polygon,17,Chicago current district polygon,,gunshot_detector,2026-07-22T05:05:26Z,1,186155794,https://www.openstreetmap.org/changeset/186155794,elijah432,24336598,,,,skipped,,,,,,,,,,,"{""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Raven"", ""model:wikidata"": ""Q139095596"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""gunshot_detector"", ""surveillance:zone"": ""parking""}","{""changeset"": 186155794, ""id"": 14038507274, ""lat"": 41.945801, ""lon"": -87.713539, ""tags"": {""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Raven"", ""model:wikidata"": ""Q139095596"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""gunshot_detector"", ""surveillance:zone"": ""parking""}, ""timestamp"": ""2026-07-22T05:05:26Z"", ""type"": ""node"", ""uid"": 24336598, ""user"": ""elijah432"", ""version"": 1}"
node,14038507275,https://www.openstreetmap.org/node/14038507275,41.9448638,-87.713065,Flock Safety,,Flock Raven,The Home Depot,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60618,Chicago ZIP polygon,17,Chicago current district polygon,,gunshot_detector,2026-07-22T05:05:26Z,1,186155794,https://www.openstreetmap.org/changeset/186155794,elijah432,24336598,,,,skipped,,,,,,,,,,,"{""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Raven"", ""model:wikidata"": ""Q139095596"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""gunshot_detector"", ""surveillance:zone"": ""parking""}","{""changeset"": 186155794, ""id"": 14038507275, ""lat"": 41.9448638, ""lon"": -87.713065, ""tags"": {""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Raven"", ""model:wikidata"": ""Q139095596"", ""operator"": ""The Home Depot"", ""operator:wikidata"": ""Q864407"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""outdoor"", ""surveillance:type"": ""gunshot_detector"", ""surveillance:zone"": ""parking""}, ""timestamp"": ""2026-07-22T05:05:26Z"", ""type"": ""node"", ""uid"": 24336598, ""user"": ""elijah432"", ""version"": 1}"
node,14052090605,https://www.openstreetmap.org/node/14052090605,41.8674266,-87.6467103,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60607,Chicago ZIP polygon,12,Chicago current district polygon,310,ALPR,2026-07-26T18:14:44Z,1,186415725,https://www.openstreetmap.org/changeset/186415725,Truenocity,22882634,,,,skipped,,,,,,,,,,,"{""direction"": ""310"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 186415725, ""id"": 14052090605, ""lat"": 41.8674266, ""lon"": -87.6467103, ""tags"": {""direction"": ""310"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-07-26T18:14:44Z"", ""type"": ""node"", ""uid"": 22882634, ""user"": ""Truenocity"", ""version"": 1}"
node,14061955001,https://www.openstreetmap.org/node/14061955001,41.8440551,-87.7343846,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60623,Chicago ZIP polygon,10,Chicago current district polygon,287,ALPR,2026-07-30T16:04:23Z,1,186653758,https://www.openstreetmap.org/changeset/186653758,Hr123$,24368236,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""287"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 186653758, ""id"": 14061955001, ""lat"": 41.8440551, ""lon"": -87.7343846, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""287"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-07-30T16:04:23Z"", ""type"": ""node"", ""uid"": 24368236, ""user"": ""Hr123$"", ""version"": 1}"
node,14071403902,https://www.openstreetmap.org/node/14071403902,41.8096909,-87.6836277,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60609,Chicago ZIP polygon,9,Chicago current district polygon,58,ALPR,2026-08-03T21:24:21Z,1,186892728,https://www.openstreetmap.org/changeset/186892728,JustADudeSomeWhere,24381826,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""58"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 186892728, ""id"": 14071403902, ""lat"": 41.8096909, ""lon"": -87.6836277, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""58"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-08-03T21:24:21Z"", ""type"": ""node"", ""uid"": 24381826, ""user"": ""JustADudeSomeWhere"", ""version"": 1}"
node,14073735861,https://www.openstreetmap.org/node/14073735861,41.875254,-87.656756,Flock Safety,,Flock Falcon,University of Illinois Chicago,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60607,Chicago ZIP polygon,12,Chicago current district polygon,70,ALPR,2026-08-04T22:37:48Z,1,186950349,https://www.openstreetmap.org/changeset/186950349,elijah432,24336598,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""70"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""University of Illinois Chicago"", ""operator:wikidata"": ""Q955764"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 186950349, ""id"": 14073735861, ""lat"": 41.875254, ""lon"": -87.656756, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""70"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""University of Illinois Chicago"", ""operator:wikidata"": ""Q955764"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-08-04T22:37:48Z"", ""type"": ""node"", ""uid"": 24336598, ""user"": ""elijah432"", ""version"": 1}"
node,14073735862,https://www.openstreetmap.org/node/14073735862,41.874172,-87.6565699,Flock Safety,,Flock Falcon,University of Illinois Chicago,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60607,Chicago ZIP polygon,12,Chicago current district polygon,70,ALPR,2026-08-04T22:37:48Z,1,186950349,https://www.openstreetmap.org/changeset/186950349,elijah432,24336598,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""70"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""University of Illinois Chicago"", ""operator:wikidata"": ""Q955764"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 186950349, ""id"": 14073735862, ""lat"": 41.874172, ""lon"": -87.6565699, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""70"", ""electricity"": ""solar"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""model"": ""Flock Falcon"", ""model:wikidata"": ""Q139104098"", ""operator"": ""University of Illinois Chicago"", ""operator:wikidata"": ""Q955764"", ""owner"": ""Flock Safety"", ""owner:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-08-04T22:37:48Z"", ""type"": ""node"", ""uid"": 24336598, ""user"": ""elijah432"", ""version"": 1}"
node,14087944801,https://www.openstreetmap.org/node/14087944801,41.6848739,-87.7199387,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60655,Chicago ZIP polygon,22,Chicago current district polygon,0;0,ALPR,2026-08-11T16:02:16Z,1,187294625,https://www.openstreetmap.org/changeset/187294625,Dontatmebro,24408539,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""0;0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 187294625, ""id"": 14087944801, ""lat"": 41.6848739, ""lon"": -87.7199387, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""0;0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-08-11T16:02:16Z"", ""type"": ""node"", ""uid"": 24408539, ""user"": ""Dontatmebro"", ""version"": 1}"
